domain,protein,layer_num,head,status,homo_sister,source
PPOX_4apes,PPOX,7,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer7/PPOX_4apes_layer7_head3_tree.nwk
PPOX_4apes,PPOX,7,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer7/PPOX_4apes_layer7_head4_tree.nwk
PPOX_4apes,PPOX,7,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer7/PPOX_4apes_layer7_head5_tree.nwk
PPOX_4apes,PPOX,7,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer7/PPOX_4apes_layer7_head6_tree.nwk
PPOX_4apes,PPOX,7,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer7/PPOX_4apes_layer7_head7_tree.nwk
PPOX_4apes,PPOX,7,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer7/PPOX_4apes_layer7_head8_tree.nwk
PPOX_4apes,PPOX,7,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer7/PPOX_4apes_layer7_head9_tree.nwk
PPOX_4apes,PPOX,8,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head1_tree.nwk
PPOX_4apes,PPOX,8,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head10_tree.nwk
PPOX_4apes,PPOX,8,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head11_tree.nwk
PPOX_4apes,PPOX,8,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head12_tree.nwk
PPOX_4apes,PPOX,8,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head13_tree.nwk
PPOX_4apes,PPOX,8,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head14_tree.nwk
PPOX_4apes,PPOX,8,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head15_tree.nwk
PPOX_4apes,PPOX,8,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head16_tree.nwk
PPOX_4apes,PPOX,8,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head17_tree.nwk
PPOX_4apes,PPOX,8,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head18_tree.nwk
PPOX_4apes,PPOX,8,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head19_tree.nwk
PPOX_4apes,PPOX,8,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head2_tree.nwk
PPOX_4apes,PPOX,8,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head20_tree.nwk
PPOX_4apes,PPOX,8,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head3_tree.nwk
PPOX_4apes,PPOX,8,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head4_tree.nwk
PPOX_4apes,PPOX,8,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head5_tree.nwk
PPOX_4apes,PPOX,8,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head6_tree.nwk
PPOX_4apes,PPOX,8,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head7_tree.nwk
PPOX_4apes,PPOX,8,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head8_tree.nwk
PPOX_4apes,PPOX,8,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer8/PPOX_4apes_layer8_head9_tree.nwk
PPOX_4apes,PPOX,9,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head1_tree.nwk
PPOX_4apes,PPOX,9,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head10_tree.nwk
PPOX_4apes,PPOX,9,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head11_tree.nwk
PPOX_4apes,PPOX,9,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head12_tree.nwk
PPOX_4apes,PPOX,9,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head13_tree.nwk
PPOX_4apes,PPOX,9,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head14_tree.nwk
PPOX_4apes,PPOX,9,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head15_tree.nwk
PPOX_4apes,PPOX,9,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head16_tree.nwk
PPOX_4apes,PPOX,9,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head17_tree.nwk
PPOX_4apes,PPOX,9,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head18_tree.nwk
PPOX_4apes,PPOX,9,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head19_tree.nwk
PPOX_4apes,PPOX,9,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head2_tree.nwk
PPOX_4apes,PPOX,9,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head20_tree.nwk
PPOX_4apes,PPOX,9,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head3_tree.nwk
PPOX_4apes,PPOX,9,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head4_tree.nwk
PPOX_4apes,PPOX,9,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head5_tree.nwk
PPOX_4apes,PPOX,9,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head6_tree.nwk
PPOX_4apes,PPOX,9,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head7_tree.nwk
PPOX_4apes,PPOX,9,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head8_tree.nwk
PPOX_4apes,PPOX,9,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/PPOX_4apes/PPOX_4apes/layer9/PPOX_4apes_layer9_head9_tree.nwk
RHO_4apes,RHO,1,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head1_tree.nwk
RHO_4apes,RHO,1,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head10_tree.nwk
RHO_4apes,RHO,1,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head11_tree.nwk
RHO_4apes,RHO,1,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head12_tree.nwk
RHO_4apes,RHO,1,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head13_tree.nwk
RHO_4apes,RHO,1,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head14_tree.nwk
RHO_4apes,RHO,1,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head15_tree.nwk
RHO_4apes,RHO,1,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head16_tree.nwk
RHO_4apes,RHO,1,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head17_tree.nwk
RHO_4apes,RHO,1,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head18_tree.nwk
RHO_4apes,RHO,1,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head19_tree.nwk
RHO_4apes,RHO,1,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head2_tree.nwk
RHO_4apes,RHO,1,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head20_tree.nwk
RHO_4apes,RHO,1,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head3_tree.nwk
RHO_4apes,RHO,1,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head4_tree.nwk
RHO_4apes,RHO,1,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head5_tree.nwk
RHO_4apes,RHO,1,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head6_tree.nwk
RHO_4apes,RHO,1,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head7_tree.nwk
RHO_4apes,RHO,1,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head8_tree.nwk
RHO_4apes,RHO,1,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer1/RHO_4apes_layer1_head9_tree.nwk
RHO_4apes,RHO,10,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head1_tree.nwk
RHO_4apes,RHO,10,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head10_tree.nwk
RHO_4apes,RHO,10,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head11_tree.nwk
RHO_4apes,RHO,10,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head12_tree.nwk
RHO_4apes,RHO,10,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head13_tree.nwk
RHO_4apes,RHO,10,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head14_tree.nwk
RHO_4apes,RHO,10,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head15_tree.nwk
RHO_4apes,RHO,10,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head16_tree.nwk
RHO_4apes,RHO,10,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head17_tree.nwk
RHO_4apes,RHO,10,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head18_tree.nwk
RHO_4apes,RHO,10,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head19_tree.nwk
RHO_4apes,RHO,10,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head2_tree.nwk
RHO_4apes,RHO,10,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head20_tree.nwk
RHO_4apes,RHO,10,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head3_tree.nwk
RHO_4apes,RHO,10,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head4_tree.nwk
RHO_4apes,RHO,10,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head5_tree.nwk
RHO_4apes,RHO,10,6,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head6_tree.nwk
RHO_4apes,RHO,10,7,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head7_tree.nwk
RHO_4apes,RHO,10,8,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head8_tree.nwk
RHO_4apes,RHO,10,9,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer10/RHO_4apes_layer10_head9_tree.nwk
RHO_4apes,RHO,11,1,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head1_tree.nwk
RHO_4apes,RHO,11,10,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head10_tree.nwk
RHO_4apes,RHO,11,11,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head11_tree.nwk
RHO_4apes,RHO,11,12,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head12_tree.nwk
RHO_4apes,RHO,11,13,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head13_tree.nwk
RHO_4apes,RHO,11,14,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head14_tree.nwk
RHO_4apes,RHO,11,15,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head15_tree.nwk
RHO_4apes,RHO,11,16,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head16_tree.nwk
RHO_4apes,RHO,11,17,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head17_tree.nwk
RHO_4apes,RHO,11,18,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head18_tree.nwk
RHO_4apes,RHO,11,19,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head19_tree.nwk
RHO_4apes,RHO,11,2,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head2_tree.nwk
RHO_4apes,RHO,11,20,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head20_tree.nwk
RHO_4apes,RHO,11,3,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head3_tree.nwk
RHO_4apes,RHO,11,4,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head4_tree.nwk
RHO_4apes,RHO,11,5,correct,Pan_troglodytes,/home/rohan/PLM-Phylo/Results/Trees/ESM_35M_Trees/Attention_Trees/OMAM20/OMAM20_4apes/Trees/RHO_4apes/RHO_4apes/layer11/RHO_4apes_layer11_head5_tree.nwk
